SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode
EB-0000161,EB CL Carbone 1mm LM08,EB CL Carbone 1mm,EB CL Carbone 1mm LM08,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110630,1020
EB-0000163,EB CL KHAKI LINEN 1MM FA44,EB CL Khaki Linen 1mm,CL Khaki Linen,,EB1,0.424,0.544,2.178,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110850,1020
EB-0000165,EB CL Oregon Pine 1mm LK84,EB CL Oregon Pine 1mm,EB CL Oregon Pine 1mm LK84,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110620,1020
EB-0000166,EB CL Rustic Oak 1mm LN26,EB CL Rustic Oak 1mm,CL Rustic Oak,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110720,1020
EB-0000172,EB BLACK HI GLOSS 15/16 1MM,EB Black Hi Gloss 1mm,EB BLACK HI GLOSS 15/16 1MM,,EB1,0.453,0.573,2.292,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,114451,1020
EB-0000175,EB U EMBER 15/16 1mm,EB U Ember 1mm,Sable (Ember Uniboard),,EB1,0.271,0.391,1.564,UNIBOARD,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167005,1020
EB-0000176,EB CL Nove Daniella 1mm LM17,EB CL Nove Daniella 1mm,EB CL Nove Daniella 1mm LM17,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110640,1020
EB-0000177,EB CL Tuscan Cypress 1mm S072,EB CL Tuscan Cypress 1mm,EB CL Tuscan Cypress 1mm S072,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110760,1020
EB-0000183,EB CL Toasted Espresso 1mm S071,EB CL Toasted Espresso 1mm,EB CL Toasted Espresso 1mm S071,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110750,1020
EB-0000188,EB CL Vineyard Oak 1mm LN30,EB CL Vineyard Oak 1mm,EB CL Vineyard Oak 1mm LN30,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110740,1020
EB-0000191,EB CL Makassaro 1mm LK00,EB CL Makassaro 1mm,EB CL Makassaro 1mm LK00,,EB1,0.251,0.371,1.484,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110600,1020
EB-0000193,EB SL ALABASTER 15/16 1mm,EB SL ALABASTER 1mm,EB SL ALABASTER 15/16 1mm,,EB1,0.38,0.5,2,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108050,1020
EB-0000196,EB CL Lounge Brown 1mm S028,EB CL Lounge Brown 1mm,EB CL Lounge Brown 1mm S028,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110655,1020
EB-0000197,EB CL Aspen Oak 1mm LM67,EB CL Aspen Oak 1mm,EB CL Aspen Oak 1mm LM67,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110690,1020
EB-0000198,EB CL Palisandro Wlnut 1mm LM98,EB CL Palisandro Wlnut 1mm,EB CL Palisandro Wlnut 1mm LM98,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110670,1020
EB-0000202,EB SL GRAPHITE 15/16 1mm,EB SL Graphite 1mm,EB SL GRAPHITE 15/16 1mm,,EB1,0.3,0.42,1.68,STYLITE,LF,EB,RUGBY,0,5,0.039,1045,108350,1020
EB-0000218,EB CL Java Chestnut 1mm S012,EB CL Java Chestnut 1mm,EB CL Java Chestnut 1mm S012,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110830,1020
EB-0000224,EB Bamboo 1mm LM14,EB Bamboo 1mm,EB Bamboo 1mm LM14,,EB1,0.251,0.371,1.484,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,110650,1020
EB-0000232,EB Twilight 1mm 5114,EB Twilight 1mm,Twilight,,EB1,0.165,0.285,1.14,,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1037,165950,1020
EB-0000262,EB CL Lakeshore Oak 1mm LN28,EB CL Lakeshore Oak 1mm,CL Lakeshore Oak,,EB1,0.3,0.42,1.68,CLEAF,LF,EB,EB BRADLY,0,5,0.039,1037,110730,1020
EB-0000294,EB CAB ALMOM 3M 15/16 2114,EB Cabinet Almond 3mm,Cabinet Almond,,EB3,0.2,0.6,4,,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,110200,1020
EB-0000298,EB BLACK 3M 15/16 2416,EB Black 3mm,Black,,EB3,0.2,0.6,4,,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,114450,1020
EB-0000306,EB HRDROCK MAPLE 3M 15/16 4125,EB Hardrock Maple 3mm,Hardrock Maple,,EB1,0.28,0.4,1.6,,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,132020,1020
EB-0000311,EB Cab Almond 15/16 1mm,EB Cabinet Almond 1mm,Cafe Au Lait (Cabinet Almond),,EB1,0.11,0.23,0.92,DOLCE,LF,EB,REHAU,0,5,0.039,1045,110200,1020
EB-0000315,EB CAB ALM FE 018 5/8 2114,EB Cabinet Almond H625 018,EB CAB ALM FE 018 5/8 2114,,EB018,0.024,0.124,0.496,,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1020,110200,1020
EB-0000316,EB OX WHITE FE .018 5/8 2001,EB Oxford White H625 018,EB OX WHITE FE .018 5/8 2001,,EB018,0.021,0.121,0.484,,LF,EB,EDGEBANDING SERVICES,0,5,0.018,1020,110100,1020
EB-0000317,EB Absolute Acajou 1mm,EB Absolute Acajou 1mm,Georgia Pines (Absolute Acajou),,EB1,0.164,0.284,1.136,,LF,EB,EDGBANDING SERVICES,8310,5,0.039,1037,111000,1020
EB-0000318,EB Aimtoo Savatre 1mm,EB Aimtoo Savatre 1mm,Aimtoo Savatre,,EB1,0.167,0.287,1.148,,LF,EB,EDGBANDING SERVICES,3246,5,0.039,1037,123065,1020
EB-0000319,EB Antique White 1mm,EB Antique White 1mm,Bridal Shower (Antique White),,EB1,0.135,0.255,1.02,,LF,EB,EDGBANDING SERVICES,2115,5,0.039,1037,111580,1020
EB-0000320,EB Arbor Myrtle 1mm,EB Arbor Myrtle 1mm,Sugar Maple (Arbor Myrtle),,EB1,0.167,0.287,1.148,,LF,EB,EDGBANDING SERVICES,4488,5,0.039,1037,111710,1020
EB-0000321,EB Backwoods Syc. 1mm,EB Backwoods Syc 1mm,Backwoods Sycamore,,EB1,0.142,0.262,1.048,,LF,EB,EDGBANDING SERVICES,4489,5,0.039,1037,114050,1020
EB-0000322,EB Bankers Grey 1mm,EB Bankers Grey 1mm,Iron Mountain (Bankers Grey),,EB1,0.166,0.286,1.144,,LF,EB,EDGBANDING SERVICES,2477,5,0.039,1037,114075,1020
EB-0000323,EB Birch 1mm,EB Birch 1mm,Birch,,EB1,0.201,0.321,1.284,,LF,EB,EDGBANDING SERVICES,2224,5,0.039,1037,114350,1020
EB-0000324,EB Black 1mm,EB Black 1mm,Onyx (Black),,EB1,0.073,0.193,0.772,,LF,EB,EDGBANDING SERVICES,2416,5,0.039,1037,114450,1020
EB-0000325,EB Brown Pearwood 1mm,EB Brown Pearwood 1mm,Walk in the Woods (Brown Pearwood),,EB1,0.078,0.198,0.792,,LF,EB,EDGBANDING SERVICES,4763,5,0.039,1037,115000,1020
EB-0000326,EB Cab. Almond 1mm,EB Cabinet Almond 1mm,Cafe Au Lait (Cabinet Almond),,EB1,0.073,0.193,0.772,,LF,EB,EDGBANDING SERVICES,2114,5,0.039,1037,110200,1020
EB-0000327,EB Country Maple 1mm,EB Country Maple 1mm,Country Maple,,EB1,0.232,0.352,1.408,,LF,EB,EDGBANDING SERVICES,4901,5,0.039,1037,117680,1020
EB-0000328,EB Custom Gray 1mm,EB Custom Gray 1mm,Mystic Cloud (Custom Grey),,EB1,0.083,0.203,0.812,,LF,EB,EDGBANDING SERVICES,2454,5,0.039,1037,117850,1020
EB-0000329,EB Ebony Sand 1mm,EB Ebony Sand 1mm,Night Skies (Ebony Sand),,EB1,0.343,0.463,1.852,,LF,EB,EDGBANDING SERVICES,6623,5,0.039,1037,123050,1020
EB-0000330,EB Exquiite Elm 1mm,EB Exquiite Elm 1mm,Exquisite Elm (En Plein Air),,EB1,0.099,0.219,0.876,,LF,EB,EDGBANDING SERVICES,8312,5,0.039,1037,123950,1020
EB-0000331,EB Fog Gray 1mm,EB Fog Gray 1mm,Steel Grey (Fog Grey),,EB1,0.073,0.193,0.772,,LF,EB,EDGBANDING SERVICES,2425,5,0.039,1037,126600,1020
EB-0000332,EB Gotta Havit 1mm,EB Gotta Havit 1mm,Gotta Havit (Mango Tango),,EB1,0.18,0.3,1.2,,LF,EB,EDGBANDING SERVICES,5121,5,0.039,1037,129640,1020
EB-0000333,EB Hardrock Maple 1mm,EB Hardrock Maple 1mm,Hardrock Maple,,EB1,0.078,0.198,0.792,,LF,EB,EDGBANDING SERVICES,4125,5,0.039,1037,132020,1020
EB-0000334,EB Neg in Geneva 1mm,EB Negotiating in Geneva 1mm,Cozy Cashmere (Negotiating in Geneva),,EB1,0.11,0.23,0.92,,LF,EB,EDGBANDING SERVICES,1518,5,0.039,1037,150200,1020
EB-0000335,EB Witchcraft 1mm,EB Witchcraft 1mm,Tea Kettle (Witchcraft),,EB1,0.2,0.32,1.28,,LF,EB,EDGBANDING SERVICES,4887,5,0.039,1037,150350,1020
EB-0000336,EB Nutmeg Cherry 1mm,EB Nutmeg Cherry 1mm,Nutmeg Cherry,,EB1,0.268,0.388,1.552,,LF,EB,EDGBANDING SERVICES,4275,5,0.039,1037,150850,1020
EB-0000337,EB Opto Printatre 1mm,EB Opto Printatre 1mm,Opto Printatre,,EB1,0.232,0.352,1.408,,LF,EB,EDGBANDING SERVICES,3248,5,0.039,1037,123067,1020
EB-0000338,EB OXFORD WHITE 1MM,EB OXFORD WHITE 1MM,Winter White (Oxford White),,EB1,0.11,0.23,0.92,DOLCE,LF,EB,REHAU,0,5,0.039,1037,110100,1020
EB-0000339,EB Peach Cobbler 1mm,EB Peach Cobbler 1mm,Peach Cobbler (Apple Fritter),,EB1,0.164,0.284,1.136,,LF,EB,EDGBANDING SERVICES,30147,5,0.039,1037,152180,1020
EB-0000340,EB Pepperdust 1mm,EB Pepperdust 1mm,Agreeable Greige (Pepperdust),,EB1,0.24,0.36,1.44,,LF,EB,EDGBANDING SERVICES,2495,5,0.039,1037,156260,1020
EB-0000341,EB Riviera Maple 1mm,EB Riviera Maple 1mm,Riviera Maple,,EB1,0.201,0.321,1.284,,LF,EB,EDGBANDING SERVICES,3728,5,0.039,1037,159350,1020
EB-0000342,EB Slate 1mm,EB Slate 1mm,Slate,,EB1,0.201,0.321,1.284,,LF,EB,EDGBANDING SERVICES,2431,5,0.039,1037,162401,1020
EB-0000343,EB Storm 1mm,EB Storm 1mm,Gunmetal (Storm),,EB1,0.083,0.203,0.812,,LF,EB,EDGBANDING SERVICES,2471,5,0.039,1037,162800,1020
EB-0000344,EB Sunrise 1mm,EB Sunrise 1mm,Sunrise,,EB1,0.201,0.321,1.284,,LF,EB,EDGBANDING SERVICES,4102,5,0.039,1037,162850,1020
EB-0000345,EB Sunset 1mm,EB Sunset 1mm,Sunset (Autumn Orchards),,EB1,0.142,0.262,1.048,,LF,EB,EDGBANDING SERVICES,4101,5,0.039,1037,162860,1020
EB-0000346,EB Tiramisu 1mm,EB Tiramisu 1mm,Tiramisu,,EB1,0.198,0.318,1.272,,LF,EB,EDGBANDING SERVICES,30151,5,0.039,1037,165330,1020
EB-0000347,EB Toasted Coconut 1mm,EB Toasted Coconut 1mm,Toasted Coconut,,EB1,0.201,0.321,1.284,,LF,EB,EDGBANDING SERVICES,30152,5,0.039,1037,165580,1020
EB-0000348,EB Trytoo Savatre 1mm,EB Trytoo Savatre 1mm,Cypress (Tryto Savatre),,EB1,0.164,0.284,1.136,,LF,EB,EDGBANDING SERVICES,3245,5,0.039,1037,123064,1020
EB-0000349,EB TL Black 1mm,EB TL Black 1mm,Coal Mines (Black TL),,EB1,0.225,0.345,1.38,,LF,EB,EDGBANDING SERVICES,2416AA,5,0.039,1037,165352,1020
EB-0000350,EB SALT LAKESHORE OAK 1mm,EB SALT Lakeshore Oak 1mm,S Lakeshore Oak,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,0,5,0.039,1037,164000,1020
EB-0000351,EB SALT Antracite Linen 1mm,EB SALT Antracite Linen 1mm,Midnight Shadows (Antracite Linen Salt),,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSX7R,5,0.039,1037,164001,1020
EB-0000352,EB SALT Bianco 1mm,EB SALT Bianco 1mm,EB SALT Bianco 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS68R,5,0.039,1037,164005,1020
EB-0000353,EB SALT Bruciato 1mm,EB SALT Bruciato 1mm,EB SALT Bruciato 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,SME005,5,0.039,1037,164007,1020
EB-0000354,EB SALT Buff Linen 1mm,EB SALT Buff Linen 1mm,Chesapeake Bay (Buff Linen Salt),,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS20M,5,0.039,1037,164009,1020
EB-0000355,EB SALT Canyon Bleach 1mm,EB SALT Canyon Bleach 1mm,S Canyon Bleach,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSD23,5,0.039,1037,164010,1020
EB-0000356,EB SALT Canyon Charcoal 1mm,EB SALT Canyon Charcoal 1mm,EB SALT Canyon Charcoal 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSTM2,5,0.039,1037,164012,1020
EB-0000357,EB SALT Canyon Oak 1mm,EB SALT Canyon Oak 1mm,EB SALT Canyon Oak 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSD17,5,0.039,1037,164014,1020
EB-0000358,EB SALT Canyon Walnut 1mm,EB SALT Canyon Walnut 1mm,EB SALT Canyon Walnut 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSD18,5,0.039,1037,164016,1020
EB-0000359,EB SALT Carbone 1mm,EB SALT Carbone 1mm,EB SALT Carbone 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDH3,5,0.039,1037,164018,1020
EB-0000360,EB SALT Eucalipto Brown 1mm,EB SALT Eucalipto Brown 1mm,EB SALT Eucalipto Brown 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDB3,5,0.039,1037,164020,1020
EB-0000361,EB SALT Eucalipto Dark 1mm,EB SALT Eucalipto Dark 1mm,EB SALT Eucalipto Dark 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDB4,5,0.039,1037,164023,1020
EB-0000362,EB SALT Eucalipto Grey 1mm,EB SALT Eucalipto Grey 1mm,EB SALT Eucalipto Grey 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDB1,5,0.039,1037,164025,1020
EB-0000363,EB SALT Eucalipto White 1mm,EB SALT Eucalipto White 1mm,EB SALT Eucalipto White 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDB1,5,0.039,1037,164027,1020
EB-0000364,EB SALT Fantasia 1mm,EB SALT Fantasia 1mm,EB SALT Fantasia 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS40R,5,0.039,1037,164030,1020
EB-0000365,EB SALT Faro Oak 1mm,EB SALT Faro Oak 1mm,EB SALT Faro Oak 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS37M,5,0.039,1037,164035,1020
EB-0000366,EB SALT Fumo 1mm,EB SALT Fumo 1mm,EB SALT Fumo 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSP32,5,0.039,1037,164037,1020
EB-0000367,EB SALT Mahnolia Linen 1mm,EB SALT Mahnolia Linen 1mm,EB SALT Mahnolia Linen 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDE6,5,0.039,1037,164039,1020
EB-0000368,EB SALT Maranello 1mm,EB SALT Maranello 1mm,S Maranello,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS61M,5,0.039,1037,164041,1020
EB-0000369,EB SALT Moca 1mm,EB SALT Moca 1mm,EB SALT Moca 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSP20,5,0.039,1037,164045,1020
EB-0000370,EB SALT Noce Ribera 1mm,EB SALT Noce Ribera 1mm,EB SALT Noce Ribera 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF2,5,0.039,1037,164049,1020
EB-0000371,EB SALT Olmo Cafe 1mm,EB SALT Olmo Cafe 1mm,EB SALT Olmo Cafe 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,SM4584,5,0.039,1037,164055,1020
EB-0000372,EB SALT Olmo Fume 1mm,EB SALT Olmo Fume 1mm,EB SALT Olmo Fume 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,0,5,0.039,1037,164060,1020
EB-0000373,EB SALT Olmo Miele 1mm,EB SALT Olmo Miele 1mm,EB SALT Olmo Miele 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,SM4565,5,0.039,1037,164100,1020
EB-0000374,EB SALT Palisandro Azuro 1mm,EB SALT Palisandro Azuro 1mm,S Palisandro Azuro,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF8,5,0.039,1037,164120,1020
EB-0000375,EB SALT Palisandro Grigio 1mm,EB SALT Palisandro Grigio 1mm,EB SALT Palisandro Grigio 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF9,5,0.039,1037,164125,1020
EB-0000376,EB SALT Palisandro Walnut 1mm,EB SALT Palisandro Walnut 1mm,EB SALT Palisandro Walnut 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF6,5,0.039,1037,164130,1020
EB-0000377,EB SALT Pampas 1mm,EB SALT Pampas 1mm,EB SALT Pampas 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,SMW006,5,0.039,1037,164140,1020
EB-0000378,EB SALT Panna 1mm,EB SALT Panna 1mm,S Panna,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GS98R,5,0.039,1037,164150,1020
EB-0000379,EB SALT Rovere Agento 1mm,EB SALT Rovere Agento 1mm,EB SALT Rovere Agento 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDH1,5,0.039,1037,164160,1020
EB-0000380,EB SALT Rovere Grigio 1mm,EB SALT Rovere Grigio 1mm,EB SALT Rovere Grigio 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDH2,5,0.039,1037,164170,1020
EB-0000381,EB SALT Rovere Sabbia 1mm,EB SALT Rovere Sabbia 1mm,EB SALT Rovere Sabbia 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSP01,5,0.039,1037,164175,1020
EB-0000382,EB SALT Rustica 1mm,EB SALT Rustica 1mm,EB SALT Rustica 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF3,5,0.039,1037,164180,1020
EB-0000383,EB SALT Rustic Oak 1mm,EB SALT Rustic Oak 1mm,S Rustic Oak,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDF5,5,0.039,1037,164190,1020
EB-0000384,EB SALT Sonoma 1mm,EB SALT Sonoma 1mm,EB SALT Sonoma 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSD18,5,0.039,1037,164200,1020
EB-0000385,EB SALT Taiga 1mm,EB SALT Taiga 1mm,EB SALT Taiga 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,SMW004,5,0.039,1037,164210,1020
EB-0000386,EB SALT Teak Scuro 1mm,EB SALT Teak Scuro 1mm,EB SALT Teak Scuro 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSDE9,5,0.039,1037,164220,1020
EB-0000387,EB SALT Uva 1mm,EB SALT Uva 1mm,EB SALT Uva 1mm,,EB1,0.3,0.42,1.68,SALT,LF,EB,PETERMANLUMBER,GSP25,5,0.039,1037,164250,1020
EB-0000388,EB U CASSIS 15/16 1MM,EB U Cassis 1mm,Weathered Oak (Cassis Uniboard),,EB1,0.271,0.391,1.564,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,166675,1020
EB-0000389,EB Fog Grey 3M 15/16 2425,EB Fog Grey 3mm,Fog Grey,,EB3,0.198,0.598,4,,LF,EB,EDGEBANDING SERVICES,0,5,0.118,3030,126600,1020
EB-0000390,EB Oxford White 1 5/16 1mm,EB Oxford White H1313 1.5mm,Winter White (Oxford White),,EB1,0.176,0.296,1.184,DOLCE,LF,EB,REHAU,0,5,0.039,3047,110100,1020
EB-0000391,EB TL Absolute Acajou 1mm,EB TL Absolute Acajou 1mm,Georgia Pecans (Absolute Acajou TL),,EB1,0.149,0.269,1.076,,LF,EB,EDGEBANDING SERVICES,8310AA,5,0.039,1037,165350,1020
EB-0000392,EB TL Aimtoo Savatre 1mm,EB TL Aimtoo Savatre 1mm,TL Aimtoo Savatre,,EB1,0.258,0.378,1.512,,LF,EB,EDGEBANDING SERVICES,3446AA,5,0.039,1037,165351,1020
EB-0000393,EB TL Exquisite Elm 1mm,EB TL Exquisite Elm 1mm,TL Exquisite Elm,,EB1,0.201,0.321,1.284,,LF,EB,EDGEBANDING SERVICES,8312AA,5,0.039,1037,165353,1020
EB-0000394,EB TL Kona Blend 1mm,EB TL Kona Blend 1mm,TL Kona Blend,,EB1,0.26,0.38,1.52,,LF,EB,EDGEBANDING SERVICES,3095AA,5,0.039,1037,165360,1020
EB-0000395,EB TL Looks Likatre 1mm,EB TL Looks Likatre 1mm,Zen Garden (Looks Likatre TL),,EB1,0.149,0.269,1.076,,LF,EB,EDGEBANDING SERVICES,8578TFA,5,0.039,1037,165354,1020
EB-0000396,EB TL Opto Printatre 1mm,EB TL Opto Printatre 1mm,TL Opto Printatre (Vineyard Grapevines),,EB1,0.201,0.321,1.284,,LF,EB,EDGEBANDING SERVICES,3248AA,5,0.039,1037,165355,1020
EB-0000397,EB TL Opulant Olmo 1mm,EB TL Opulant Olmo 1mm,TL Opulant Olmo,,EB1,0.201,0.321,1.284,,LF,EB,EDGEBANDING SERVICES,8311AA,5,0.039,1037,165356,1020
EB-0000398,EB TL OXFORD WHITE 1MM,EB TL Oxford White 1mm,Frosted Forest (Oxford White TL),,EB1,0.199,0.319,1.276,,LF,EB,EDGEBANDING SERVICES,2001AA,5,0.039,1037,165357,1020
EB-0000399,EB TL Trytoo Savatre 1mm,EB TL Trytoo Savatre 1mm,Wicked Cypress (Tryto Savatre TL),,EB1,0.164,0.284,1.136,,LF,EB,EDGEBANDING SERVICES,3245AA,5,0.039,1037,165358,1020
EB-0000400,EB Afternoon Shw 1mm,EB Afternoon Shw 1mm,Afternoon Showers,,EB1,0.142,0.262,1.048,,LF,EB,EDGBANDING SERVICES,5123,5,0.039,1037,111250,1020
EB-0000401,EB Gunstock Walnut 1mm,EB Gunstock Walnut 1mm,Gunstock Walnut (Maple Walnut),,EB1,0.142,0.262,1.048,,LF,EB,EDGBANDING SERVICES,5139,5,0.039,1037,129850,1020
EB-0000402,EB Select Walnut 1mm,EB Select Walnut 1mm,Select Walnut,,EB1,0.16,0.28,1.12,,LF,EB,EDGBANDING SERVICES,3113,5,0.039,1037,162210,1020
EB-0000403,EB Mahogany 1mm,EB Mahogany 1mm,Mahogany,,EB1,0.142,0.262,1.048,,LF,EB,EDGBANDING SERVICES,3645,5,0.039,1037,147010,1020
EB-0000404,EB Mahogany Imp 1mm,EB Mahogany Impression 1mm,Mahogany Impression (Acer Rubrum),,EB1,0.089,0.209,0.836,,LF,EB,EDGBANDING SERVICES,4726,5,0.039,1037,147030,1020
EB-0000405,EB U COASTAL PEAR 1MM,EB U COASTAL PEAR 1MM,EB U COASTAL PEAR 1MM,,EB1,0.268,0.388,1.552,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,166690,1020
EB-0000406,EB U ESTEREL 1MM,EB U Esterel 1mm,EB U Esterel 1mm,,EB1,0.258,0.378,1.512,,LF,EB,EDGBANDING SERVICES,30403E5M,5,0.039,1037,167007,1020
EB-0000408,EB U MIMOSA 1MM,EB U Minosa 1mm,EB U Minosa 1mm,,EB1,0.104,0.224,0.896,,LF,EB,EDGBANDING SERVICES,30399AAMTF,5,0.039,1037,167012,1020
EB-0000409,EB U MISTRAL 1MM,EB U Mistral 1mm,Wheat Field (Mistral Uniboard),,EB1,0.271,0.391,1.564,,LF,EB,EDGBANDING SERVICES,30401,5,0.039,1037,167013,1020
EB-0000410,EB U MONACO 1MM,EB U Monaco 1mm,Dark Walnut (Monaco Uniboard),,EB1,0.104,0.224,0.896,,LF,EB,EDGBANDING SERVICES,30405E5MTF,5,0.039,1037,167014,1020
EB-0000411,EB U NOVA WHITE 1MM,EB U Nova White 1mm,Whisper White (Nova White Uniboard),,EB1,0.104,0.224,0.896,,LF,EB,EDGBANDING SERVICES,0,5,0.039,1037,167017,1020
EB-0000413,EB Looks Likatre 1MM,EB Looks Likatre 1mm,Tallow (Looks Likatre),,EB1,0.167,0.287,1.148,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,123060,1020
EB-0000414,EB Mocha Cherry 1MM,EB Mocha Cherry 1mm,Cafe Mocha (Mocha Cherry),,EB1,0.232,0.352,1.408,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,147450,1020
EB-0000416,EB Willow Grey 1mm,EB Willow Gray 1mm,Overcast (Willow Grey),,EB1,0.156,0.276,1.104,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,174360,1020
EB-0000417,EB U CANNES 15/16 1MM,EB U Cannes 1mm,Summer Oak (Cannes Uniboard),,EB1,0.19,0.31,1.24,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,166650,1020
EB-0000419,EB U NIZZA 15/16 1MM,EB U Nizza 1mm,Ammonite (Nizza Uniboard),,EB1,0.247,0.367,1.468,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167016,1020
EB-0000420,EB U SKYE 15/16 1MM,EB U Skye 1mm,Foggy Mornings (Skye Uniboard),,EB1,0.19,0.31,1.24,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,167021,1020
EB-0000421,EB U CHINO 15/16 1MM,EB U Chino Linen 1mm,U Chino,,EB1,0.19,0.31,1.24,,LF,EB,EDGEBANDING SERVICES,0,5,0.039,1037,166680,1020
